feature,chi2_score,p_value
definite,3.0,0.08326451666355052
slamming,3.0,0.08326451666355052
schedule,3.0,0.08326451666355052
sleepless,3.0,0.08326451666355052
scene,3.0,0.08326451666355052
sliding,3.0,0.08326451666355052
presence,3.0,0.08326451666355052
accept,3.0,0.08326451666355052
personally,3.0,0.08326451666355052
overwhelming,3.0,0.08326451666355052
attentive,3.0,0.08326451666355052
passes,3.0,0.08326451666355052
fabulous,3.0,0.08326451666355052
consisted,3.0,0.08326451666355052
keys,3.0,0.08326451666355052
improve,3.0,0.08326451666355052
jet,3.0,0.08326451666355052
forward,3.0,0.08326451666355052
given,2.9696969696969697,0.08483774479657055
which,2.962085308056872,0.08523794507593961
seems,2.9411764705882355,0.0863478209836626
amount,2.909090909090909,0.0880815116621904
complained,2.909090909090909,0.0880815116621904
disappointing,2.909090909090909,0.0880815116621904
shopping,2.909090909090909,0.0880815116621904
enjoy,2.909090909090909,0.0880815116621904
me,2.9065817409766455,0.0882186712812148
first,2.890710382513661,0.08909163442771992
below,2.8823529411764706,0.08955507441364237
talking,2.8823529411764706,0.08955507441364237
idea,2.8823529411764706,0.08955507441364237
considering,2.8823529411764706,0.08955507441364237
air,2.864406779661017,0.09055909266543219
half,2.813953488372093,0.09344782215861439
decor,2.793103448275862,0.09467071984550884
may,2.793103448275862,0.09467071984550884
nice,2.781609195402299,0.09535231907456652
considered,2.7777777777777777,0.09558070454562927
hassle,2.7777777777777777,0.09558070454562927
simple,2.7777777777777777,0.09558070454562927
stays,2.7777777777777777,0.09558070454562927
starbucks,2.7777777777777777,0.09558070454562927
placed,2.7777777777777777,0.09558070454562927
stairs,2.7777777777777777,0.09558070454562927
visited,2.7777777777777777,0.09558070454562927
sad,2.7777777777777777,0.09558070454562927
public,2.7777777777777777,0.09558070454562927
ahead,2.7777777777777777,0.09558070454562927
12,2.7777777777777777,0.09558070454562927
picture,2.7777777777777777,0.09558070454562927
truth,2.7777777777777777,0.09558070454562927
doubt,2.7777777777777777,0.09558070454562927
child,2.7777777777777777,0.09558070454562927
hospitality,2.7777777777777777,0.09558070454562927
form,2.6666666666666665,0.10247043485974996
condescending,2.6666666666666665,0.10247043485974996
250,2.6666666666666665,0.10247043485974996
emails,2.6666666666666665,0.10247043485974996
smile,2.6666666666666665,0.10247043485974996
hampton,2.6666666666666665,0.10247043485974996
acknowledged,2.6666666666666665,0.10247043485974996
folks,2.6666666666666665,0.10247043485974996
clock,2.6666666666666665,0.10247043485974996
talked,2.6666666666666665,0.10247043485974996
cheese,2.6666666666666665,0.10247043485974996
remember,2.6666666666666665,0.10247043485974996
stops,2.6666666666666665,0.10247043485974996
rolled,2.6666666666666665,0.10247043485974996
400,2.6666666666666665,0.10247043485974996
wrote,2.6666666666666665,0.10247043485974996
flavor,2.6666666666666665,0.10247043485974996
physically,2.6666666666666665,0.10247043485974996
known,2.6666666666666665,0.10247043485974996
ceiling,2.6666666666666665,0.10247043485974996
standing,2.6666666666666665,0.10247043485974996
stiff,2.6666666666666665,0.10247043485974996
convinced,2.6666666666666665,0.10247043485974996
overnight,2.6666666666666665,0.10247043485974996
continue,2.6666666666666665,0.10247043485974996
finding,2.6666666666666665,0.10247043485974996
drip,2.6666666666666665,0.10247043485974996
closer,2.6666666666666665,0.10247043485974996
informed,2.6666666666666665,0.10247043485974996
touch,2.6666666666666665,0.10247043485974996
imagined,2.6666666666666665,0.10247043485974996
preferred,2.6666666666666665,0.10247043485974996
updating,2.6666666666666665,0.10247043485974996
attended,2.6666666666666665,0.10247043485974996
bare,2.6666666666666665,0.10247043485974996
track,2.6666666666666665,0.10247043485974996
by,2.6422018348623855,0.10405923452892794
tub,2.6315789473684212,0.10475748984973081
reception,2.6129032258064515,0.1059975484249458
fi,2.5789473684210527,0.10829365589900916
linens,2.5789473684210527,0.10829365589900916
new,2.5789473684210527,0.10829365589900916
flight,2.5789473684210527,0.10829365589900916
daughter,2.5789473684210527,0.10829365589900916
course,2.5789473684210527,0.10829365589900916
wi,2.5789473684210527,0.10829365589900916
far,2.574468085106383,0.1086006013822197
hope,2.5714285714285716,0.10880943004054566
quick,2.5714285714285716,0.10880943004054566
50,2.5714285714285716,0.10880943004054566
taking,2.5714285714285716,0.10880943004054566
garage,2.5714285714285716,0.10880943004054566
arrive,2.5714285714285716,0.10880943004054566
romantic,2.5714285714285716,0.10880943004054566
supposed,2.5,0.11384629800665808
two,2.4915254237288136,0.11446073756370412
his,2.4827586206896552,0.11510021583257042
inside,2.4615384615384617,0.1166644647810231
beds,2.45,0.11752486809663937
he,2.4390243902439024,0.11834981273562868
night,2.4219269102990033,0.1196476747812116
car,2.372549019607843,0.12348527214454928
minutes,2.347826086956522,0.1254578546442435
woke,2.3333333333333335,0.1266304579476173
walking,2.3333333333333335,0.1266304579476173
awful,2.3333333333333335,0.1266304579476173
greeted,2.3333333333333335,0.1266304579476173
maid,2.3333333333333335,0.1266304579476173
excellent,2.3333333333333335,0.1266304579476173
sheraton,2.3142857142857145,0.1281901743451087
in,2.3079691516709513,0.12871211895570323
change,2.2857142857142856,0.13057001811573685
believe,2.2857142857142856,0.13057001811573685
kimpton,2.272727272727273,0.1316680160228142
club,2.272727272727273,0.1316680160228142
bug,2.272727272727273,0.1316680160228142
bottom,2.272727272727273,0.1316680160228142
based,2.272727272727273,0.1316680160228142
pet,2.272727272727273,0.1316680160228142
seriously,2.272727272727273,0.1316680160228142
speed,2.272727272727273,0.1316680160228142
empty,2.272727272727273,0.1316680160228142
couch,2.272727272727273,0.1316680160228142
corporate,2.272727272727273,0.1316680160228142
avenue,2.272727272727273,0.1316680160228142
time,2.251063829787234,0.13352258136378709
advertised,2.25,0.13361440253771611
correct,2.25,0.13361440253771611
excited,2.25,0.13361440253771611
makes,2.25,0.13361440253771611
24,2.25,0.13361440253771611
running,2.25,0.13361440253771611
sized,2.25,0.13361440253771611
needs,2.25,0.13361440253771611
sit,2.25,0.13361440253771611
heard,2.189189189189189,0.13898246029318143
online,2.189189189189189,0.13898246029318143
long,2.1777777777777776,0.14001650319716472
see,2.1739130434782608,0.14036866077166915
your,2.172932330827068,0.14045818220285686
upon,2.1392405063291138,0.14357295597764955
building,2.1333333333333333,0.14412703481601116
barely,2.130434782608696,0.14439979221306723
smaller,2.130434782608696,0.14439979221306723
delivered,2.130434782608696,0.14439979221306723
out,2.0888252148997135,0.14838013364901945
how,2.0864197530864197,0.1486139964552076
top,2.0833333333333335,0.14891467317876161
overall,2.057142857142857,0.15149399240421602
significant,2.0,0.15729920705028105
couldnt,2.0,0.15729920705028105
sends,2.0,0.15729920705028105
collect,2.0,0.15729920705028105
soo,2.0,0.15729920705028105
cutesy,2.0,0.15729920705028105
waking,2.0,0.15729920705028105
mattered,2.0,0.15729920705028105
angry,2.0,0.15729920705028105
glowing,2.0,0.15729920705028105
inconveniencing,2.0,0.15729920705028105
showered,2.0,0.15729920705028105
goodies,2.0,0.15729920705028105
twelveth,2.0,0.15729920705028105
lingering,2.0,0.15729920705028105
fool,2.0,0.15729920705028105
accustomed,2.0,0.15729920705028105
coat,2.0,0.15729920705028105
fallen,2.0,0.15729920705028105
weeks,2.0,0.15729920705028105
outrageous,2.0,0.15729920705028105
medium,2.0,0.15729920705028105
wondeful,2.0,0.15729920705028105
toothpaste,2.0,0.15729920705028105
29th,2.0,0.15729920705028105
arrangements,2.0,0.15729920705028105
link,2.0,0.15729920705028105
74,2.0,0.15729920705028105
waiters,2.0,0.15729920705028105
associate,2.0,0.15729920705028105
coffees,2.0,0.15729920705028105
cracks,2.0,0.15729920705028105
blond,2.0,0.15729920705028105
solution,2.0,0.15729920705028105
footing,2.0,0.15729920705028105
dorm,2.0,0.15729920705028105
sensors,2.0,0.15729920705028105
nyc,2.0,0.15729920705028105
goop,2.0,0.15729920705028105
kitty,2.0,0.15729920705028105
gino,2.0,0.15729920705028105
disaster,2.0,0.15729920705028105
snubbed,2.0,0.15729920705028105
obese,2.0,0.15729920705028105
separately,2.0,0.15729920705028105
touches,2.0,0.15729920705028105
fancypants,2.0,0.15729920705028105
prob,2.0,0.15729920705028105
reserving,2.0,0.15729920705028105
communicated,2.0,0.15729920705028105
turns,2.0,0.15729920705028105
gooey,2.0,0.15729920705028105
customary,2.0,0.15729920705028105
outlets,2.0,0.15729920705028105
awakened,2.0,0.15729920705028105
impress,2.0,0.15729920705028105
awakening,2.0,0.15729920705028105
exterior,2.0,0.15729920705028105
opulent,2.0,0.15729920705028105
soiled,2.0,0.15729920705028105
shelves,2.0,0.15729920705028105
softiel,2.0,0.15729920705028105
according,2.0,0.15729920705028105
tossed,2.0,0.15729920705028105
nw,2.0,0.15729920705028105
cranky,2.0,0.15729920705028105
guide,2.0,0.15729920705028105
president,2.0,0.15729920705028105
force,2.0,0.15729920705028105
tons,2.0,0.15729920705028105
cloths,2.0,0.15729920705028105
sour,2.0,0.15729920705028105
shortly,2.0,0.15729920705028105
typing,2.0,0.15729920705028105
voiced,2.0,0.15729920705028105
classical,2.0,0.15729920705028105
winner,2.0,0.15729920705028105
spg,2.0,0.15729920705028105
memorial,2.0,0.15729920705028105
balls,2.0,0.15729920705028105
voicemails,2.0,0.15729920705028105
processed,2.0,0.15729920705028105
spelled,2.0,0.15729920705028105
shooting,2.0,0.15729920705028105
northwestern,2.0,0.15729920705028105
matches,2.0,0.15729920705028105
voices,2.0,0.15729920705028105
tipped,2.0,0.15729920705028105
replace,2.0,0.15729920705028105
handful,2.0,0.15729920705028105
repeated,2.0,0.15729920705028105
tiles,2.0,0.15729920705028105
shocked,2.0,0.15729920705028105
massive,2.0,0.15729920705028105
visits,2.0,0.15729920705028105
pen,2.0,0.15729920705028105
handled,2.0,0.15729920705028105
gluten,2.0,0.15729920705028105
rm,2.0,0.15729920705028105
clair,2.0,0.15729920705028105
cities,2.0,0.15729920705028105
getaway,2.0,0.15729920705028105
immaculate,2.0,0.15729920705028105
crab,2.0,0.15729920705028105
memory,2.0,0.15729920705028105
listening,2.0,0.15729920705028105
pristine,2.0,0.15729920705028105
tired,2.0,0.15729920705028105
shopper,2.0,0.15729920705028105
noticeable,2.0,0.15729920705028105
clogged,2.0,0.15729920705028105
followed,2.0,0.15729920705028105
acne,2.0,0.15729920705028105
anyplace,2.0,0.15729920705028105
properties,2.0,0.15729920705028105
winter,2.0,0.15729920705028105
11th,2.0,0.15729920705028105
clip,2.0,0.15729920705028105
toni,2.0,0.15729920705028105
daily,2.0,0.15729920705028105
goldfish,2.0,0.15729920705028105
clothing,2.0,0.15729920705028105
resolve,2.0,0.15729920705028105
south,2.0,0.15729920705028105
tolerate,2.0,0.15729920705028105
existent,2.0,0.15729920705028105
replenished,2.0,0.15729920705028105
impatient,2.0,0.15729920705028105
roof,2.0,0.15729920705028105
dance,2.0,0.15729920705028105
fold,2.0,0.15729920705028105
insist,2.0,0.15729920705028105
italian,2.0,0.15729920705028105
pictured,2.0,0.15729920705028105
baffling,2.0,0.15729920705028105
existant,2.0,0.15729920705028105
unkempt,2.0,0.15729920705028105
dine,2.0,0.15729920705028105
speaker,2.0,0.15729920705028105
client,2.0,0.15729920705028105
memorabilia,2.0,0.15729920705028105
damn,2.0,0.15729920705028105
communication,2.0,0.15729920705028105
comparable,2.0,0.15729920705028105
comp,2.0,0.15729920705028105
sharon,2.0,0.15729920705028105
displeased,2.0,0.15729920705028105
kiehls,2.0,0.15729920705028105
consideration,2.0,0.15729920705028105
unheard,2.0,0.15729920705028105
meant,2.0,0.15729920705028105
skipped,2.0,0.15729920705028105
display,2.0,0.15729920705028105
mainly,2.0,0.15729920705028105
grab,2.0,0.15729920705028105
dismay,2.0,0.15729920705028105
perfectly,2.0,0.15729920705028105
grease,2.0,0.15729920705028105
truck,2.0,0.15729920705028105
disliked,2.0,0.15729920705028105
console,2.0,0.15729920705028105
consequently,2.0,0.15729920705028105
consecutive,2.0,0.15729920705028105
martini,2.0,0.15729920705028105
retreat,2.0,0.15729920705028105
turd,2.0,0.15729920705028105
confronted,2.0,0.15729920705028105
presumably,2.0,0.15729920705028105
confusing,2.0,0.15729920705028105
slap,2.0,0.15729920705028105
congealed,2.0,0.15729920705028105
sighed,2.0,0.15729920705028105
lightbulb,2.0,0.15729920705028105
asap,2.0,0.15729920705028105
inability,2.0,0.15729920705028105
connection,2.0,0.15729920705028105
green,2.0,0.15729920705028105
disrepair,2.0,0.15729920705028105
expenses,2.0,0.15729920705028105
language,2.0,0.15729920705028105
sixth,2.0,0.15729920705028105
confirmed,2.0,0.15729920705028105
experiencing,2.0,0.15729920705028105
contract,2.0,0.15729920705028105
aside,2.0,0.15729920705028105
contrary,2.0,0.15729920705028105
travelzoo,2.0,0.15729920705028105
robert,2.0,0.15729920705028105
rewards,2.0,0.15729920705028105
atrocious,2.0,0.15729920705028105
anytime,2.0,0.15729920705028105
shampoo,2.0,0.15729920705028105
rice,2.0,0.15729920705028105
travelled,2.0,0.15729920705028105
abassador,2.0,0.15729920705028105
discuss,2.0,0.15729920705028105
rich,2.0,0.15729920705028105
travelling,2.0,0.15729920705028105
revisit,2.0,0.15729920705028105
attacks,2.0,0.15729920705028105
disgust,2.0,0.15729920705028105
reviewers,2.0,0.15729920705028105
consultant,2.0,0.15729920705028105
consulted,2.0,0.15729920705028105
masseuse,2.0,0.15729920705028105
absent,2.0,0.15729920705028105
gladly,2.0,0.15729920705028105
families,2.0,0.15729920705028105
croissant,2.0,0.15729920705028105
ottoman,2.0,0.15729920705028105
wednesday,2.0,0.15729920705028105
anticipated,2.0,0.15729920705028105
meager,2.0,0.15729920705028105
349,2.0,0.15729920705028105
ashtray,2.0,0.15729920705028105
ants,2.0,0.15729920705028105
unimpressed,2.0,0.15729920705028105
slice,2.0,0.15729920705028105
assuming,2.0,0.15729920705028105
accomidations,2.0,0.15729920705028105
shelf,2.0,0.15729920705028105
touts,2.0,0.15729920705028105
levels,2.0,0.15729920705028105
wishing,2.0,0.15729920705028105
orginal,2.0,0.15729920705028105
distracted,2.0,0.15729920705028105
grooming,2.0,0.15729920705028105
october,2.0,0.15729920705028105
serving,2.0,0.15729920705028105
uninspired,2.0,0.15729920705028105
oddly,2.0,0.15729920705028105
ripped,2.0,0.15729920705028105
inquiring,2.0,0.15729920705028105
rocks,2.0,0.15729920705028105
authorization,2.0,0.15729920705028105
complain,2.0,0.15729920705028105
occupant,2.0,0.15729920705028105
responsible,2.0,0.15729920705028105
january,2.0,0.15729920705028105
orlando,2.0,0.15729920705028105
leak,2.0,0.15729920705028105
grudgingly,2.0,0.15729920705028105
division,2.0,0.15729920705028105
curry,2.0,0.15729920705028105
sneezing,2.0,0.15729920705028105
turning,2.0,0.15729920705028105
unexpected,2.0,0.15729920705028105
dinning,2.0,0.15729920705028105
crap,2.0,0.15729920705028105
compensation,2.0,0.15729920705028105
tours,2.0,0.15729920705028105
organized,2.0,0.15729920705028105
compete,2.0,0.15729920705028105
articles,2.0,0.15729920705028105
computers,2.0,0.15729920705028105
incidentals,2.0,0.15729920705028105
church,2.0,0.15729920705028105
forthcoming,2.0,0.15729920705028105
condom,2.0,0.15729920705028105
sidewalk,2.0,0.15729920705028105
slimy,2.0,0.15729920705028105
32,2.0,0.15729920705028105
opinion,2.0,0.15729920705028105
trade,2.0,0.15729920705028105
dire,2.0,0.15729920705028105
audible,2.0,0.15729920705028105
slightest,2.0,0.15729920705028105
dissatisfaction,2.0,0.15729920705028105
copies,2.0,0.15729920705028105
gouging,2.0,0.15729920705028105
results,2.0,0.15729920705028105
week,2.0,0.15729920705028105
set,2.0,0.15729920705028105
sliver,2.0,0.15729920705028105
oriented,2.0,0.15729920705028105
smacking,2.0,0.15729920705028105
formal,2.0,0.15729920705028105
likes,2.0,0.15729920705028105
concept,2.0,0.15729920705028105
smallest,2.0,0.15729920705028105
culture,2.0,0.15729920705028105
concerns,2.0,0.15729920705028105
unimpressive,2.0,0.15729920705028105
